age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,native_country,income
29,Private,202878,primary school,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,United-States,1.0
32,Private,260954,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,30,United-States,1.0
60,Private,127084,Highschool,Married-civ-spouse,Armed-Forces,White,Male,86696.90946428233,34,United-States,1.0
49,Local-gov,107231,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
53,Local-gov,135102,Highschool,Married-civ-spouse,Other-service,White,Male,81320.77579843861,45,United-States,1.0
56,Private,201822,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,187260.83725870168,40,United-States,1.0
48,Private,413363,primary school,Married-civ-spouse,Transport-moving,White,Male,29152.782921802078,40,United-States,1.0
32,Federal-gov,148138,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,15918.347853931577,40,Iran,1.0
42,Self-emp-not-inc,170721,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
32,Private,102858,doc,Married-civ-spouse,Prof-specialty,White,Male,0.0,42,United-States,1.0
28,Local-gov,175262,doc,Married-civ-spouse,Armed-Forces,White,Male,0.0,40,England,1.0
26,Private,36936,Doctorate,Married-civ-spouse,Craft-repair,White,Male,37884.84346108057,40,United-States,1.0
59,Private,169982,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,1281.5217386840122,50,United-States,1.0
47,Self-emp-not-inc,208407,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,29727.814937185998,30,United-States,1.0
26,?,131777,Bachelors,Married-civ-spouse,?,White,Male,0.0,40,United-States,1.0
41,Private,41090,Highschool,Married-civ-spouse,Craft-repair,White,Male,73350.29693518428,60,United-States,1.0
36,Private,183739,Highschool,Married-civ-spouse,Craft-repair,White,Female,222852.87079504045,40,United-States,1.0
45,Private,357540,Bachelors,Married-civ-spouse,Sales,White,Male,19835.421089488187,55,United-States,1.0
999,Private,48520,doc,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,1.0
36,Private,107916,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,40,United-States,1.0
34,Self-emp-inc,198613,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
53,Private,283743,Highschool,Married-civ-spouse,Transport-moving,White,Male,107030.41658729591,-1,United-States,1.0
51,Private,210940,Highschool,Married-civ-spouse,Sales,White,Male,0.0,45,United-States,1.0
47,Self-emp-not-inc,355978,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,45,United-States,1.0
19,?,241616,Highschool,Never-married,?,White,Male,0.0,40,United-States,1.0
30,Private,57651,Highschool,Never-married,Adm-clerical,White,Male,0.0,42,United-States,1.0
20,Private,315877,Highschool,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
42,Federal-gov,74680,Masters,Divorced,Adm-clerical,White,Male,0.0,60,United-States,1.0
31,Private,454508,primary school,Never-married,Craft-repair,White,Male,30177.945573817276,40,United-States,1.0
33,Private,202046,Bachelors,Never-married,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
999,Private,121102,doc,Never-married,Tech-support,White,Female,37892.39197573621,30,United-States,1.0
20,Private,146879,Highschool,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
23,Private,213955,Highschool,Never-married,Adm-clerical,Black,Male,79671.76805153473,40,United-States,1.0
999,?,123382,Highschool,Separated,?,Black,Female,0.0,40,United-States,1.0
41,Self-emp-not-inc,277783,College,Divorced,Craft-repair,White,Male,281.7075001577243,50,United-States,1.0
54,Self-emp-not-inc,199741,Highschool,Widowed,Craft-repair,White,Male,316945.59766604577,35,United-States,1.0
25,Private,378322,Highschool,Never-married,Craft-repair,White,Male,1525.718516829067,50,United-States,1.0
19,Private,264390,College,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
24,Private,210029,Highschool,Never-married,Adm-clerical,White,Female,0.0,37,United-States,1.0
56,Federal-gov,61885,Bachelors,Never-married,Transport-moving,Black,Male,0.0,65,United-States,1.0
21,Local-gov,102942,College,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
34,Private,209297,Highschool,Never-married,Machine-op-inspct,Black,Male,0.0,40,United-States,1.0
19,Private,198459,Highschool,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
21,?,40052,College,Never-married,?,White,Male,13698.542190713959,45,United-States,1.0
48,Private,93476,Highschool,Separated,Adm-clerical,White,Female,0.0,40,United-States,1.0
999,Private,174789,Bachelors,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
31,Private,189759,Highschool,Never-married,Farming-fishing,White,Male,0.0,40,United-States,1.0
36,Private,297847,Highschool,Never-married,Other-service,Black,Female,112301.637282073,40,United-States,1.0
27,Private,124953,Highschool,Never-married,Other-service,White,Male,0.0,90,United-States,1.0
27,Private,116358,College,Never-married,Craft-repair,Asian-Pac-Islander,Male,14136.39037812312,40,Philippines,1.0
35,Private,187119,Bachelors,Divorced,Sales,White,Female,0.0,65,United-States,1.0
31,Self-emp-not-inc,161745,Bachelors,Separated,Exec-managerial,White,Male,0.0,60,United-States,1.0
27,Federal-gov,469705,Highschool,Never-married,Craft-repair,Black,Male,0.0,40,United-States,1.0
28,Local-gov,304960,doc,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
42,Private,175935,Highschool,Divorced,Transport-moving,White,Male,40320.49226805798,46,United-States,1.0
44,Private,355728,College,Separated,Exec-managerial,White,Male,0.0,45,England,1.0
41,Private,53956,Bachelors,Divorced,Sales,White,Male,0.0,56,United-States,1.0
28,Private,184723,Bachelors,Never-married,Tech-support,White,Female,15415.997289047804,35,United-States,1.0
41,Federal-gov,185616,Highschool,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
35,Private,54595,primary school,Widowed,Other-service,Black,Female,0.0,40,United-States,1.0
58,Private,126104,Masters,Divorced,Adm-clerical,White,Female,0.0,45,United-States,1.0
40,Private,139193,Highschool,Divorced,Machine-op-inspct,White,Male,0.0,48,United-States,1.0
31,Private,184306,Doctorate,Never-married,Transport-moving,White,Male,0.0,60,United-States,1.0
999,Private,207301,Highschool,Never-married,Sales,White,Female,0.0,40,United-States,1.0
32,Private,199529,College,Separated,Tech-support,Amer-Indian-Eskimo,Male,180510.26866646647,40,United-States,1.0
25,Private,111058,College,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
34,Private,198103,Highschool,Never-married,Transport-moving,White,Male,0.0,40,United-States,1.0
56,Private,34626,College,Divorced,Exec-managerial,White,Female,0.0,40,United-States,1.0
45,Private,100651,Highschool,Divorced,Other-service,White,Male,0.0,40,United-States,1.0
50,Private,104501,Highschool,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
27,Private,132805,primary school,Never-married,Sales,White,Male,55773.437935635164,40,United-States,1.0
51,Private,96062,College,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
40,Private,207578,doc,Married-civ-spouse,Tech-support,White,Male,0.0,60,United-States,0.0
41,Private,445382,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,65,United-States,0.0
49,Private,192776,Masters,Married-civ-spouse,Exec-managerial,White,Male,41320.59471412556,45,United-States,0.0
999,Private,22463,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
36,Self-emp-inc,108293,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0.0,45,United-States,0.0
35,Private,199352,doctorate,Married-civ-spouse,Prof-specialty,White,Male,19301.315517122526,80,United-States,0.0
29,Self-emp-inc,260729,Highschool,Married-civ-spouse,Sales,White,Female,0.0,25,United-States,0.0
50,Private,133963,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,40,United-States,0.0
46,Private,129007,Bachelors,Married-civ-spouse,Sales,White,Male,25230.105466605288,40,United-States,0.0
44,Self-emp-not-inc,179557,Highschool,Married-civ-spouse,Exec-managerial,White,Male,21418.97329086651,45,United-States,0.0
42,Local-gov,111252,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
38,Federal-gov,338320,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
45,Private,192835,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,55,United-States,0.0
43,Local-gov,147328,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,0.0
47,Self-emp-inc,139268,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
58,Self-emp-inc,349910,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
48,Private,331482,doctorate,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
42,Local-gov,245307,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,18339.291168716394,48,United-States,0.0
55,Private,153484,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
51,Private,252903,primary school,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
32,Private,295589,Masters,Married-civ-spouse,Exec-managerial,Black,Male,0.0,40,United-States,0.0
45,Local-gov,160472,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
999,Private,192869,Masters,Married-civ-spouse,Craft-repair,White,Male,0.0,44,United-States,0.0
38,Private,234901,Masters,Married-civ-spouse,Exec-managerial,White,Male,39838.30321435108,60,United-States,0.0
45,Private,33300,Doctorate,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,0.0
49,Private,101825,Masters,Married-civ-spouse,Prof-specialty,White,Female,0.0,40,United-States,0.0
36,Private,183612,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
49,Private,185041,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
30,Private,315640,primary school,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,40,China,0.0
42,Self-emp-inc,123838,doctorate,Married-civ-spouse,Prof-specialty,White,Male,48663.216214582644,50,United-States,0.0
55,Private,31905,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
34,Private,181091,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,58100.13266972054,45,United-States,0.0
54,Private,88278,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
42,Self-emp-not-inc,323790,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,39132.73855934472,70,United-States,0.0
25,Local-gov,90730,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
55,Self-emp-inc,138594,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,0.0
58,State-gov,194068,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
62,Private,218009,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,60,United-States,0.0
43,Self-emp-inc,221172,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
57,Local-gov,174132,Masters,Married-civ-spouse,Prof-specialty,Black,Female,0.0,40,United-States,0.0
42,Self-emp-inc,277256,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
999,Self-emp-not-inc,35021,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,32,China,0.0
47,Self-emp-not-inc,213668,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
37,Private,99146,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
40,Private,209547,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,60,United-States,0.0
43,Private,118308,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
43,State-gov,33331,doctorate,Married-civ-spouse,Prof-specialty,White,Male,33686.29190944654,70,United-States,0.0
41,Self-emp-not-inc,200574,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
32,Private,204374,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
47,Private,189680,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
39,Federal-gov,175232,College,Married-civ-spouse,Handlers-cleaners,White,Male,36998.91505953404,60,United-States,0.0
53,Private,193720,College,Married-civ-spouse,Exec-managerial,White,Male,23647.67689875558,40,United-States,0.0
34,Private,189759,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,191927.8517343679,45,United-States,0.0
36,Private,32776,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
47,Local-gov,285060,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,41,United-States,0.0
52,Private,23780,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,0.0
999,Self-emp-not-inc,284706,doctorate,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,0.0,60,United-States,0.0
42,Self-emp-inc,130126,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
51,Private,102615,Masters,Married-civ-spouse,Armed-Forces,White,Male,0.0,40,United-States,0.0
55,Private,208311,Masters,Married-civ-spouse,Tech-support,White,Male,0.0,20,United-States,0.0
38,Private,111499,Highschool,Married-civ-spouse,Sales,White,Male,0.0,99,United-States,0.0
52,Private,139671,College,Married-civ-spouse,Exec-managerial,White,Male,12883.59428494521,50,United-States,0.0
60,Federal-gov,165630,Highschool,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
55,Private,124808,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,151791.20333092212,50,Germany,0.0
47,Local-gov,29819,Masters,Married-civ-spouse,Exec-managerial,Black,Male,0.0,50,United-States,0.0
46,Private,102771,Masters,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
35,Private,86648,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,45,United-States,0.0
59,Self-emp-inc,223215,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
57,Private,437727,Masters,Married-civ-spouse,Prof-specialty,White,Male,34313.9390860641,45,United-States,0.0
46,Private,167515,College,Married-civ-spouse,Prof-specialty,White,Male,86001.72061464413,50,United-States,0.0
46,Federal-gov,213140,Masters,Married-civ-spouse,Exec-managerial,White,Male,18517.914961959694,40,United-States,0.0
52,Private,168553,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
45,Private,363677,primary school,Married-civ-spouse,Prof-specialty,White,Female,19441.56195097652,30,United-States,0.0
37,Private,241998,Bachelors,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
46,Private,337050,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,0.0
44,Private,157249,Bachelors,Married-civ-spouse,Prof-specialty,Black,Male,19953.56110690321,50,United-States,0.0
45,Private,84298,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,14367.700117351687,50,United-States,0.0
43,Private,55213,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,52,United-States,0.0
54,Local-gov,185846,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
50,Private,150999,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
51,Private,199688,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,?,0.0
45,Private,225456,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
36,Private,192939,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
27,Private,183627,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
36,Private,189404,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,35,United-States,0.0
53,Private,152810,Masters,Married-civ-spouse,Exec-managerial,White,Male,18445.510149538997,55,United-States,0.0
51,Local-gov,123011,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,35,United-States,0.0
28,Private,114158,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,24,United-States,0.0
47,Self-emp-not-inc,228660,College,Married-civ-spouse,Craft-repair,White,Male,72350.03283982792,40,United-States,0.0
45,Private,233511,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,0.0
45,Local-gov,159816,Masters,Married-civ-spouse,Prof-specialty,White,Female,0.0,35,United-States,0.0
39,Self-emp-not-inc,202027,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
39,Private,218490,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
55,Self-emp-not-inc,248841,Masters,Married-civ-spouse,Prof-specialty,White,Male,32948.355819586584,40,United-States,0.0
62,Private,71751,College,Married-civ-spouse,Exec-managerial,White,Male,54478.49166207128,98,United-States,0.0
49,Private,137192,Bachelors,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,3267.4014907862706,50,South,0.0
53,Self-emp-not-inc,100109,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
31,Private,183043,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,48,United-States,0.0
42,Self-emp-inc,188738,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,Italy,0.0
39,Private,201410,Bachelors,Married-civ-spouse,Transport-moving,White,Male,6381.845510061583,45,Philippines,0.0
60,Self-emp-not-inc,282066,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,66256.1379847045,45,United-States,0.0
