age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,income
29.0,Private,244473.0,Doctorate,Married-civ-spouse,Tech-support,White,Male,0.0,40.0,1.0
45.0,Private,187033.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
34.0,Private,265807.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,15350.537363791702,55.0,1.0
38.0,Private,154410.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
39.0,Private,314007.0,primary school,Married-civ-spouse,Craft-repair,White,Male,36859.43920473154,40.0,1.0
61.0,Private,179743.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,31114.39004151761,20.0,1.0
43.0,Private,117037.0,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,40.0,1.0
35.0,Private,40135.0,College,Married-civ-spouse,Handlers-cleaners,White,Male,45420.05286139203,40.0,1.0
46.0,Private,315423.0,College,Married-civ-spouse,Sales,White,Male,3430.347165107199,50.0,1.0
38.0,Private,35429.0,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,40.0,1.0
42.0,Self-emp-not-inc,120837.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,24807.89404837549,48.0,1.0
34.0,Private,90614.0,Doctorate,Married-civ-spouse,Tech-support,White,Male,0.0,10.0,1.0
29.0,Private,202878.0,primary school,Married-civ-spouse,Farming-fishing,White,Male,0.0,40.0,1.0
32.0,Private,260954.0,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,30.0,1.0
60.0,Private,127084.0,Highschool,Married-civ-spouse,Armed-Forces,White,Male,371.5009058501738,34.0,1.0
49.0,Local-gov,107231.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
53.0,Local-gov,135102.0,Highschool,Married-civ-spouse,Other-service,White,Male,108432.69677824924,45.0,1.0
56.0,Private,201822.0,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,12801.00720255191,40.0,1.0
48.0,Private,413363.0,primary school,Married-civ-spouse,Transport-moving,White,Male,66344.81302701902,40.0,1.0
32.0,Federal-gov,148138.0,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,85054.73216230875,40.0,1.0
42.0,Self-emp-not-inc,170721.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
32.0,Private,102858.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,42.0,1.0
28.0,Local-gov,175262.0,Doctorate,Married-civ-spouse,Armed-Forces,White,Male,0.0,40.0,1.0
26.0,Private,36936.0,Doctorate,Married-civ-spouse,Craft-repair,White,Male,7265.979335262665,40.0,1.0
59.0,Private,169982.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,10503.650232611171,50.0,1.0
47.0,Self-emp-not-inc,208407.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,46936.010515514856,30.0,1.0
26.0,,131777.0,Bachelors,Married-civ-spouse,,White,Male,0.0,40.0,1.0
41.0,Private,41090.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,7513.95239249894,60.0,1.0
36.0,Private,183739.0,Highschool,Married-civ-spouse,Craft-repair,White,Female,1385.7833876044124,40.0,1.0
45.0,Private,357540.0,Bachelors,Married-civ-spouse,Sales,White,Male,9455.748967000069,55.0,1.0
38.59288156977323,Private,48520.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,1.0
36.0,Private,107916.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,40.0,1.0
34.0,Self-emp-inc,198613.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,1.0
53.0,Private,283743.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,92388.10973984568,40.84911056634609,1.0
51.0,Private,210940.0,Highschool,Married-civ-spouse,Sales,White,Male,0.0,45.0,1.0
47.0,Self-emp-not-inc,355978.0,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,45.0,1.0
19.0,,241616.0,Highschool,Never-married,,White,Male,0.0,40.0,1.0
30.0,Private,57651.0,Highschool,Never-married,Adm-clerical,White,Male,0.0,42.0,1.0
20.0,Private,315877.0,Highschool,Never-married,Other-service,White,Male,0.0,40.0,1.0
42.0,Federal-gov,74680.0,Masters,Divorced,Adm-clerical,White,Male,0.0,60.0,1.0
31.0,Private,454508.0,primary school,Never-married,Craft-repair,White,Male,41558.7944787422,40.0,1.0
33.0,Private,202046.0,Bachelors,Never-married,Handlers-cleaners,White,Male,0.0,40.0,1.0
38.59288156977323,Private,121102.0,Doctorate,Never-married,Tech-support,White,Female,13225.224573131702,30.0,1.0
20.0,Private,146879.0,Highschool,Never-married,Other-service,White,Male,0.0,40.0,1.0
23.0,Private,213955.0,Highschool,Never-married,Adm-clerical,Black,Male,74785.70502188851,40.0,1.0
38.59288156977323,,123382.0,Highschool,Separated,,Black,Female,0.0,40.0,1.0
41.0,Self-emp-not-inc,277783.0,College,Divorced,Craft-repair,White,Male,50047.66868963171,50.0,1.0
54.0,Self-emp-not-inc,199741.0,Highschool,Widowed,Craft-repair,White,Male,6992.377788224816,35.0,1.0
25.0,Private,378322.0,Highschool,Never-married,Craft-repair,White,Male,20264.087532397145,50.0,1.0
19.0,Private,264390.0,College,Never-married,Adm-clerical,White,Female,0.0,40.0,1.0
24.0,Private,210029.0,Highschool,Never-married,Adm-clerical,White,Female,0.0,37.0,1.0
56.0,Federal-gov,61885.0,Bachelors,Never-married,Transport-moving,Black,Male,0.0,65.0,1.0
21.0,Local-gov,102942.0,College,Never-married,Other-service,White,Female,0.0,40.0,1.0
34.0,Private,209297.0,Highschool,Never-married,Machine-op-inspct,Black,Male,0.0,40.0,1.0
19.0,Private,198459.0,Highschool,Never-married,Adm-clerical,White,Male,0.0,40.0,1.0
21.0,,40052.0,College,Never-married,,White,Male,73535.50625695563,45.0,1.0
48.0,Private,93476.0,Highschool,Separated,Adm-clerical,White,Female,0.0,40.0,1.0
38.59288156977323,Private,174789.0,Bachelors,Never-married,Other-service,White,Male,0.0,40.0,1.0
31.0,Private,189759.0,Highschool,Never-married,Farming-fishing,White,Male,0.0,40.0,1.0
36.0,Private,297847.0,Highschool,Never-married,Other-service,Black,Female,50525.74675769792,40.0,1.0
27.0,Private,124953.0,Highschool,Never-married,Other-service,White,Male,0.0,90.0,1.0
27.0,Private,116358.0,College,Never-married,Craft-repair,Asian-Pac-Islander,Male,55585.24170057352,40.0,1.0
35.0,Private,187119.0,Bachelors,Divorced,Sales,White,Female,0.0,65.0,1.0
31.0,Self-emp-not-inc,161745.0,Bachelors,Separated,Exec-managerial,White,Male,0.0,60.0,1.0
27.0,Federal-gov,469705.0,Highschool,Never-married,Craft-repair,Black,Male,0.0,40.0,1.0
28.0,Local-gov,304960.0,Doctorate,Never-married,Adm-clerical,White,Female,0.0,40.0,1.0
42.0,Private,175935.0,Highschool,Divorced,Transport-moving,White,Male,38434.10166586349,46.0,1.0
44.0,Private,355728.0,College,Separated,Exec-managerial,White,Male,0.0,45.0,1.0
41.0,Private,53956.0,Bachelors,Divorced,Sales,White,Male,0.0,56.0,1.0
28.0,Private,184723.0,Bachelors,Never-married,Tech-support,White,Female,105088.53338203693,35.0,1.0
41.0,Federal-gov,185616.0,Highschool,Never-married,Adm-clerical,White,Female,0.0,40.0,1.0
35.0,Private,54595.0,primary school,Widowed,Other-service,Black,Female,0.0,40.0,1.0
58.0,Private,126104.0,Masters,Divorced,Adm-clerical,White,Female,0.0,45.0,1.0
40.0,Private,139193.0,Highschool,Divorced,Machine-op-inspct,White,Male,0.0,48.0,1.0
31.0,Private,184306.0,Doctorate,Never-married,Transport-moving,White,Male,0.0,60.0,1.0
38.59288156977323,Private,207301.0,Highschool,Never-married,Sales,White,Female,0.0,40.0,1.0
32.0,Private,199529.0,College,Separated,Tech-support,Amer-Indian-Eskimo,Male,55953.50879868162,40.0,1.0
25.0,Private,111058.0,College,Never-married,Adm-clerical,White,Male,0.0,40.0,1.0
34.0,Private,198103.0,Highschool,Never-married,Transport-moving,White,Male,0.0,40.0,1.0
56.0,Private,34626.0,College,Divorced,Exec-managerial,White,Female,0.0,40.0,1.0
45.0,Private,100651.0,Highschool,Divorced,Other-service,White,Male,0.0,40.0,1.0
50.0,Private,104501.0,Highschool,Never-married,Adm-clerical,White,Male,0.0,40.0,1.0
27.0,Private,132805.0,primary school,Never-married,Sales,White,Male,16456.018335671408,40.0,1.0
51.0,Private,96062.0,College,Married-civ-spouse,Sales,White,Male,0.0,40.0,0.0
40.0,Private,207578.0,Doctorate,Married-civ-spouse,Tech-support,White,Male,0.0,60.0,0.0
41.0,Private,445382.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,65.0,0.0
49.0,Private,192776.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,76604.15572549556,45.0,0.0
38.59288156977323,Private,22463.0,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
36.0,Self-emp-inc,108293.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0.0,45.0,0.0
35.0,Private,199352.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,20367.21569713044,80.0,0.0
29.0,Self-emp-inc,260729.0,Highschool,Married-civ-spouse,Sales,White,Female,0.0,25.0,0.0
50.0,Private,133963.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,40.0,0.0
46.0,Private,129007.0,Bachelors,Married-civ-spouse,Sales,White,Male,78413.92648535888,40.0,0.0
44.0,Self-emp-not-inc,179557.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,180301.8566592686,45.0,0.0
42.0,Local-gov,111252.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
38.0,Federal-gov,338320.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
45.0,Private,192835.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,55.0,0.0
43.0,Local-gov,147328.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,60.0,0.0
47.0,Self-emp-inc,139268.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60.0,0.0
58.0,Self-emp-inc,349910.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
48.0,Private,331482.0,Doctorate,Married-civ-spouse,Tech-support,White,Male,0.0,40.0,0.0
42.0,Local-gov,245307.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,30064.819125169008,48.0,0.0
55.0,Private,153484.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
51.0,Private,252903.0,primary school,Married-civ-spouse,Sales,White,Male,0.0,40.0,0.0
32.0,Private,295589.0,Masters,Married-civ-spouse,Exec-managerial,Black,Male,0.0,40.0,0.0
45.0,Local-gov,160472.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
38.59288156977323,Private,192869.0,Masters,Married-civ-spouse,Craft-repair,White,Male,0.0,44.0,0.0
38.0,Private,234901.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,64110.5467968829,60.0,0.0
45.0,Private,33300.0,Doctorate,Married-civ-spouse,Sales,White,Male,0.0,50.0,0.0
49.0,Private,101825.0,Masters,Married-civ-spouse,Prof-specialty,White,Female,0.0,40.0,0.0
36.0,Private,183612.0,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
49.0,Private,185041.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
30.0,Private,315640.0,primary school,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,40.0,0.0
42.0,Self-emp-inc,123838.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,5836.332945891028,50.0,0.0
55.0,Private,31905.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
34.0,Private,181091.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,9021.837389046774,45.0,0.0
54.0,Private,88278.0,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
42.0,Self-emp-not-inc,323790.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,70942.41670729063,70.0,0.0
25.0,Local-gov,90730.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
55.0,Self-emp-inc,138594.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,45.0,0.0
58.0,State-gov,194068.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
62.0,Private,218009.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,60.0,0.0
43.0,Self-emp-inc,221172.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
57.0,Local-gov,174132.0,Masters,Married-civ-spouse,Prof-specialty,Black,Female,0.0,40.0,0.0
42.0,Self-emp-inc,277256.0,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,60.0,0.0
38.59288156977323,Self-emp-not-inc,35021.0,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,32.0,0.0
47.0,Self-emp-not-inc,213668.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
37.0,Private,99146.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
40.0,Private,209547.0,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,60.0,0.0
43.0,Private,118308.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
43.0,State-gov,33331.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,46430.525933607045,70.0,0.0
41.0,Self-emp-not-inc,200574.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60.0,0.0
32.0,Private,204374.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60.0,0.0
47.0,Private,189680.0,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40.0,0.0
39.0,Federal-gov,175232.0,College,Married-civ-spouse,Handlers-cleaners,White,Male,669.8051919529212,60.0,0.0
53.0,Private,193720.0,College,Married-civ-spouse,Exec-managerial,White,Male,12375.688314438788,40.0,0.0
34.0,Private,189759.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,92226.65292455487,45.0,0.0
36.0,Private,32776.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
47.0,Local-gov,285060.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,41.0,0.0
52.0,Private,23780.0,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,45.0,0.0
38.59288156977323,Self-emp-not-inc,284706.0,Doctorate,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,0.0,60.0,0.0
42.0,Self-emp-inc,130126.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
51.0,Private,102615.0,Masters,Married-civ-spouse,Armed-Forces,White,Male,0.0,40.0,0.0
55.0,Private,208311.0,Masters,Married-civ-spouse,Tech-support,White,Male,0.0,20.0,0.0
38.0,Private,111499.0,Highschool,Married-civ-spouse,Sales,White,Male,0.0,99.0,0.0
52.0,Private,139671.0,College,Married-civ-spouse,Exec-managerial,White,Male,70857.63711235758,50.0,0.0
60.0,Federal-gov,165630.0,Highschool,Married-civ-spouse,Tech-support,White,Male,0.0,40.0,0.0
55.0,Private,124808.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,12651.357794577005,50.0,0.0
47.0,Local-gov,29819.0,Masters,Married-civ-spouse,Exec-managerial,Black,Male,0.0,50.0,0.0
46.0,Private,102771.0,Masters,Married-civ-spouse,Tech-support,White,Male,0.0,40.0,0.0
35.0,Private,86648.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,45.0,0.0
59.0,Self-emp-inc,223215.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
57.0,Private,437727.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,14936.125712783669,45.0,0.0
46.0,Private,167515.0,College,Married-civ-spouse,Prof-specialty,White,Male,4147.811655112383,50.0,0.0
46.0,Federal-gov,213140.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,55335.677544161306,40.0,0.0
52.0,Private,168553.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
45.0,Private,363677.0,primary school,Married-civ-spouse,Prof-specialty,White,Female,102449.52250305536,30.0,0.0
37.0,Private,241998.0,Bachelors,Married-civ-spouse,Tech-support,White,Male,0.0,40.0,0.0
46.0,Private,337050.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,45.0,0.0
44.0,Private,157249.0,Bachelors,Married-civ-spouse,Prof-specialty,Black,Male,58994.48514525584,50.0,0.0
45.0,Private,84298.0,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,8694.20917875169,50.0,0.0
43.0,Private,55213.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,52.0,0.0
54.0,Local-gov,185846.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
50.0,Private,150999.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
51.0,Private,199688.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60.0,0.0
45.0,Private,225456.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
36.0,Private,192939.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,60.0,0.0
27.0,Private,183627.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
36.0,Private,189404.0,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,35.0,0.0
53.0,Private,152810.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,27056.038640181898,55.0,0.0
51.0,Local-gov,123011.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,35.0,0.0
28.0,Private,114158.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,24.0,0.0
47.0,Self-emp-not-inc,228660.0,College,Married-civ-spouse,Craft-repair,White,Male,8606.790804936862,40.0,0.0
45.0,Private,233511.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60.0,0.0
45.0,Local-gov,159816.0,Masters,Married-civ-spouse,Prof-specialty,White,Female,0.0,35.0,0.0
39.0,Self-emp-not-inc,202027.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
39.0,Private,218490.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
55.0,Self-emp-not-inc,248841.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,49174.94212373673,40.0,0.0
62.0,Private,71751.0,College,Married-civ-spouse,Exec-managerial,White,Male,14360.199913514363,98.0,0.0
49.0,Private,137192.0,Bachelors,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,22315.64901207477,50.0,0.0
53.0,Self-emp-not-inc,100109.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
31.0,Private,183043.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,48.0,0.0
42.0,Self-emp-inc,188738.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,60.0,0.0
39.0,Private,201410.0,Bachelors,Married-civ-spouse,Transport-moving,White,Male,33113.063247514016,45.0,0.0
60.0,Self-emp-not-inc,282066.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,82939.20245853183,45.0,0.0
26.0,Private,291968.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
37.0,Private,126569.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
45.0,State-gov,103406.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60.0,0.0
37.0,Private,109133.0,Doctorate,Married-civ-spouse,Sales,White,Male,0.0,45.0,0.0
32.0,Private,195602.0,Bachelors,Married-civ-spouse,Sales,White,Male,3395.590351847669,45.0,0.0
39.0,Self-emp-inc,135500.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
58.0,Self-emp-not-inc,147653.0,primary school,Married-civ-spouse,Craft-repair,White,Female,0.0,35.0,0.0
45.0,Private,145636.0,Masters,Married-civ-spouse,Exec-managerial,White,Male,12802.73637338124,43.0,0.0
41.0,Private,137126.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,45.0,0.0
36.0,Self-emp-not-inc,36270.0,Highschool,Married-civ-spouse,Farming-fishing,White,Male,113922.98460813476,65.0,0.0
51.0,State-gov,285747.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,60.0,0.0
39.0,Private,80324.0,College,Married-civ-spouse,Exec-managerial,White,Male,0.0,62.0,0.0
38.59288156977323,Self-emp-not-inc,94156.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
53.0,Federal-gov,271544.0,Highschool,Married-civ-spouse,Adm-clerical,Black,Male,0.0,40.0,0.0
40.0,Self-emp-not-inc,175943.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Female,18465.429905511814,65.0,0.0
57.0,Private,141570.0,Masters,Married-civ-spouse,Exec-managerial,Black,Male,0.0,40.0,0.0
50.0,Local-gov,124963.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,95957.40779645227,35.0,0.0
34.0,Private,112115.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,55.0,0.0
35.0,Private,99357.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0.0,30.0,0.0
30.0,Self-emp-not-inc,404062.0,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,15.0,0.0
53.0,Local-gov,200190.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,42556.12706741394,55.0,0.0
31.0,State-gov,207505.0,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,70.0,0.0
37.0,Private,135436.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60.0,0.0
34.0,Private,345705.0,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,50.0,0.0
36.0,Private,126675.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,90567.04980613748,50.0,0.0
40.0,Private,107433.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
51.0,Private,230858.0,College,Married-civ-spouse,Craft-repair,White,Male,11875.093089346916,60.0,0.0
33.0,Private,133503.0,Highschool,Married-civ-spouse,Sales,White,Male,0.0,45.0,0.0
40.0,Private,46990.0,primary school,Married-civ-spouse,Prof-specialty,White,Female,0.0,20.0,0.0
38.59288156977323,Self-emp-inc,201689.0,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,63.0,0.0
