age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,native_country,income
38.0,Private,154410,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,Poland,1.0
39.0,Private,314007,primary school,Married-civ-spouse,Craft-repair,White,Male,36859.43920473154,40,United-States,1.0
61.0,Private,179743,Highschool,Married-civ-spouse,Craft-repair,White,Male,31114.39004151761,20,United-States,1.0
43.0,Private,117037,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,40,United-States,1.0
35.0,Private,40135,College,Married-civ-spouse,Handlers-cleaners,White,Male,45420.05286139203,40,United-States,1.0
46.0,Private,315423,College,Married-civ-spouse,Sales,White,Male,3430.347165107199,50,United-States,1.0
38.0,Private,35429,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
42.0,Self-emp-not-inc,120837,Highschool,Married-civ-spouse,Craft-repair,White,Male,24807.89404837549,48,United-States,1.0
34.0,Private,90614,doc,Married-civ-spouse,Tech-support,White,Male,0.0,10,United-States,1.0
29.0,Private,202878,primary school,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,United-States,1.0
32.0,Private,260954,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,30,United-States,1.0
60.0,Private,127084,Highschool,Married-civ-spouse,Armed-Forces,White,Male,371.5009058501738,34,United-States,1.0
49.0,Local-gov,107231,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
53.0,Local-gov,135102,Highschool,Married-civ-spouse,Other-service,White,Male,108432.69677824924,45,United-States,1.0
56.0,Private,201822,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,12801.00720255191,40,United-States,1.0
48.0,Private,413363,primary school,Married-civ-spouse,Transport-moving,White,Male,66344.81302701902,40,United-States,1.0
32.0,Federal-gov,148138,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,85054.73216230875,40,Iran,1.0
42.0,Self-emp-not-inc,170721,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
32.0,Private,102858,doc,Married-civ-spouse,Prof-specialty,White,Male,0.0,42,United-States,1.0
28.0,Local-gov,175262,doc,Married-civ-spouse,Armed-Forces,White,Male,0.0,40,England,1.0
26.0,Private,36936,Doctorate,Married-civ-spouse,Craft-repair,White,Male,7265.979335262665,40,United-States,1.0
59.0,Private,169982,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,10503.650232611171,50,United-States,1.0
47.0,Self-emp-not-inc,208407,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,46936.010515514856,30,United-States,1.0
26.0,,131777,Bachelors,Married-civ-spouse,?,White,Male,0.0,40,United-States,1.0
41.0,Private,41090,Highschool,Married-civ-spouse,Craft-repair,White,Male,7513.95239249894,60,United-States,1.0
36.0,Private,183739,Highschool,Married-civ-spouse,Craft-repair,White,Female,1385.7833876044124,40,United-States,1.0
45.0,Private,357540,Bachelors,Married-civ-spouse,Sales,White,Male,9455.748967000069,55,United-States,1.0
,Private,48520,doc,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,1.0
36.0,Private,107916,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,40,United-States,1.0
34.0,Self-emp-inc,198613,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
53.0,Private,283743,Highschool,Married-civ-spouse,Transport-moving,White,Male,92388.10973984568,-1,United-States,1.0
51.0,Private,210940,Highschool,Married-civ-spouse,Sales,White,Male,0.0,45,United-States,1.0
47.0,Self-emp-not-inc,355978,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,45,United-States,1.0
19.0,,241616,Highschool,Never-married,?,White,Male,0.0,40,United-States,1.0
30.0,Private,57651,Highschool,Never-married,Adm-clerical,White,Male,0.0,42,United-States,1.0
20.0,Private,315877,Highschool,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
42.0,Federal-gov,74680,Masters,Divorced,Adm-clerical,White,Male,0.0,60,United-States,1.0
31.0,Private,454508,primary school,Never-married,Craft-repair,White,Male,41558.7944787422,40,United-States,1.0
33.0,Private,202046,Bachelors,Never-married,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
,Private,121102,doc,Never-married,Tech-support,White,Female,13225.224573131702,30,United-States,1.0
20.0,Private,146879,Highschool,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
23.0,Private,213955,Highschool,Never-married,Adm-clerical,Black,Male,74785.70502188851,40,United-States,1.0
,,123382,Highschool,Separated,?,Black,Female,0.0,40,United-States,1.0
41.0,Self-emp-not-inc,277783,College,Divorced,Craft-repair,White,Male,50047.66868963171,50,United-States,1.0
54.0,Self-emp-not-inc,199741,Highschool,Widowed,Craft-repair,White,Male,6992.377788224816,35,United-States,1.0
25.0,Private,378322,Highschool,Never-married,Craft-repair,White,Male,20264.087532397145,50,United-States,1.0
19.0,Private,264390,College,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
24.0,Private,210029,Highschool,Never-married,Adm-clerical,White,Female,0.0,37,United-States,1.0
56.0,Federal-gov,61885,Bachelors,Never-married,Transport-moving,Black,Male,0.0,65,United-States,1.0
21.0,Local-gov,102942,College,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
34.0,Private,209297,Highschool,Never-married,Machine-op-inspct,Black,Male,0.0,40,United-States,1.0
19.0,Private,198459,Highschool,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
21.0,,40052,College,Never-married,?,White,Male,73535.50625695563,45,United-States,1.0
48.0,Private,93476,Highschool,Separated,Adm-clerical,White,Female,0.0,40,United-States,1.0
,Private,174789,Bachelors,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
31.0,Private,189759,Highschool,Never-married,Farming-fishing,White,Male,0.0,40,United-States,1.0
36.0,Private,297847,Highschool,Never-married,Other-service,Black,Female,50525.74675769792,40,United-States,1.0
27.0,Private,124953,Highschool,Never-married,Other-service,White,Male,0.0,90,United-States,1.0
27.0,Private,116358,College,Never-married,Craft-repair,Asian-Pac-Islander,Male,55585.24170057352,40,Philippines,1.0
35.0,Private,187119,Bachelors,Divorced,Sales,White,Female,0.0,65,United-States,1.0
31.0,Self-emp-not-inc,161745,Bachelors,Separated,Exec-managerial,White,Male,0.0,60,United-States,1.0
27.0,Federal-gov,469705,Highschool,Never-married,Craft-repair,Black,Male,0.0,40,United-States,1.0
28.0,Local-gov,304960,doc,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
42.0,Private,175935,Highschool,Divorced,Transport-moving,White,Male,38434.10166586349,46,United-States,1.0
44.0,Private,355728,College,Separated,Exec-managerial,White,Male,0.0,45,England,1.0
41.0,Private,53956,Bachelors,Divorced,Sales,White,Male,0.0,56,United-States,1.0
28.0,Private,184723,Bachelors,Never-married,Tech-support,White,Female,105088.53338203693,35,United-States,1.0
41.0,Federal-gov,185616,Highschool,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
35.0,Private,54595,primary school,Widowed,Other-service,Black,Female,0.0,40,United-States,1.0
58.0,Private,126104,Masters,Divorced,Adm-clerical,White,Female,0.0,45,United-States,1.0
40.0,Private,139193,Highschool,Divorced,Machine-op-inspct,White,Male,0.0,48,United-States,1.0
31.0,Private,184306,Doctorate,Never-married,Transport-moving,White,Male,0.0,60,United-States,1.0
,Private,207301,Highschool,Never-married,Sales,White,Female,0.0,40,United-States,1.0
32.0,Private,199529,College,Separated,Tech-support,Amer-Indian-Eskimo,Male,55953.50879868162,40,United-States,1.0
25.0,Private,111058,College,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
34.0,Private,198103,Highschool,Never-married,Transport-moving,White,Male,0.0,40,United-States,1.0
56.0,Private,34626,College,Divorced,Exec-managerial,White,Female,0.0,40,United-States,1.0
45.0,Private,100651,Highschool,Divorced,Other-service,White,Male,0.0,40,United-States,1.0
50.0,Private,104501,Highschool,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
27.0,Private,132805,primary school,Never-married,Sales,White,Male,16456.018335671408,40,United-States,1.0
51.0,Private,96062,College,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
40.0,Private,207578,doc,Married-civ-spouse,Tech-support,White,Male,0.0,60,United-States,0.0
41.0,Private,445382,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,65,United-States,0.0
49.0,Private,192776,Masters,Married-civ-spouse,Exec-managerial,White,Male,76604.15572549556,45,United-States,0.0
,Private,22463,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
36.0,Self-emp-inc,108293,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0.0,45,United-States,0.0
35.0,Private,199352,doctorate,Married-civ-spouse,Prof-specialty,White,Male,20367.21569713044,80,United-States,0.0
29.0,Self-emp-inc,260729,Highschool,Married-civ-spouse,Sales,White,Female,0.0,25,United-States,0.0
50.0,Private,133963,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,40,United-States,0.0
46.0,Private,129007,Bachelors,Married-civ-spouse,Sales,White,Male,78413.92648535888,40,United-States,0.0
44.0,Self-emp-not-inc,179557,Highschool,Married-civ-spouse,Exec-managerial,White,Male,180301.8566592686,45,United-States,0.0
42.0,Local-gov,111252,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
38.0,Federal-gov,338320,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
45.0,Private,192835,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,55,United-States,0.0
43.0,Local-gov,147328,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,0.0
47.0,Self-emp-inc,139268,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
58.0,Self-emp-inc,349910,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
48.0,Private,331482,doctorate,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
42.0,Local-gov,245307,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,30064.819125169008,48,United-States,0.0
55.0,Private,153484,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
51.0,Private,252903,primary school,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
32.0,Private,295589,Masters,Married-civ-spouse,Exec-managerial,Black,Male,0.0,40,United-States,0.0
45.0,Local-gov,160472,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
,Private,192869,Masters,Married-civ-spouse,Craft-repair,White,Male,0.0,44,United-States,0.0
38.0,Private,234901,Masters,Married-civ-spouse,Exec-managerial,White,Male,64110.5467968829,60,United-States,0.0
45.0,Private,33300,Doctorate,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,0.0
49.0,Private,101825,Masters,Married-civ-spouse,Prof-specialty,White,Female,0.0,40,United-States,0.0
36.0,Private,183612,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
49.0,Private,185041,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
30.0,Private,315640,primary school,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,40,China,0.0
42.0,Self-emp-inc,123838,doctorate,Married-civ-spouse,Prof-specialty,White,Male,5836.332945891028,50,United-States,0.0
55.0,Private,31905,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
34.0,Private,181091,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,9021.837389046774,45,United-States,0.0
54.0,Private,88278,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
42.0,Self-emp-not-inc,323790,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,70942.41670729063,70,United-States,0.0
25.0,Local-gov,90730,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
55.0,Self-emp-inc,138594,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,0.0
58.0,State-gov,194068,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
62.0,Private,218009,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,60,United-States,0.0
43.0,Self-emp-inc,221172,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
57.0,Local-gov,174132,Masters,Married-civ-spouse,Prof-specialty,Black,Female,0.0,40,United-States,0.0
42.0,Self-emp-inc,277256,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
,Self-emp-not-inc,35021,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0.0,32,China,0.0
47.0,Self-emp-not-inc,213668,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
37.0,Private,99146,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
40.0,Private,209547,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,60,United-States,0.0
43.0,Private,118308,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
43.0,State-gov,33331,doctorate,Married-civ-spouse,Prof-specialty,White,Male,46430.525933607045,70,United-States,0.0
41.0,Self-emp-not-inc,200574,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
32.0,Private,204374,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
47.0,Private,189680,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
39.0,Federal-gov,175232,College,Married-civ-spouse,Handlers-cleaners,White,Male,669.8051919529212,60,United-States,0.0
53.0,Private,193720,College,Married-civ-spouse,Exec-managerial,White,Male,12375.688314438788,40,United-States,0.0
34.0,Private,189759,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,92226.65292455487,45,United-States,0.0
36.0,Private,32776,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
47.0,Local-gov,285060,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,41,United-States,0.0
52.0,Private,23780,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,0.0
,Self-emp-not-inc,284706,doctorate,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,0.0,60,United-States,0.0
42.0,Self-emp-inc,130126,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
51.0,Private,102615,Masters,Married-civ-spouse,Armed-Forces,White,Male,0.0,40,United-States,0.0
55.0,Private,208311,Masters,Married-civ-spouse,Tech-support,White,Male,0.0,20,United-States,0.0
38.0,Private,111499,Highschool,Married-civ-spouse,Sales,White,Male,0.0,99,United-States,0.0
52.0,Private,139671,College,Married-civ-spouse,Exec-managerial,White,Male,70857.63711235758,50,United-States,0.0
60.0,Federal-gov,165630,Highschool,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
55.0,Private,124808,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,12651.357794577005,50,Germany,0.0
47.0,Local-gov,29819,Masters,Married-civ-spouse,Exec-managerial,Black,Male,0.0,50,United-States,0.0
46.0,Private,102771,Masters,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
35.0,Private,86648,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,45,United-States,0.0
59.0,Self-emp-inc,223215,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
57.0,Private,437727,Masters,Married-civ-spouse,Prof-specialty,White,Male,14936.125712783669,45,United-States,0.0
46.0,Private,167515,College,Married-civ-spouse,Prof-specialty,White,Male,4147.811655112383,50,United-States,0.0
46.0,Federal-gov,213140,Masters,Married-civ-spouse,Exec-managerial,White,Male,55335.677544161306,40,United-States,0.0
52.0,Private,168553,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
45.0,Private,363677,primary school,Married-civ-spouse,Prof-specialty,White,Female,102449.52250305536,30,United-States,0.0
37.0,Private,241998,Bachelors,Married-civ-spouse,Tech-support,White,Male,0.0,40,United-States,0.0
46.0,Private,337050,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,45,United-States,0.0
44.0,Private,157249,Bachelors,Married-civ-spouse,Prof-specialty,Black,Male,58994.48514525584,50,United-States,0.0
45.0,Private,84298,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,8694.20917875169,50,United-States,0.0
43.0,Private,55213,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,52,United-States,0.0
54.0,Local-gov,185846,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
50.0,Private,150999,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
51.0,Private,199688,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,?,0.0
45.0,Private,225456,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
36.0,Private,192939,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
27.0,Private,183627,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
36.0,Private,189404,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,35,United-States,0.0
53.0,Private,152810,Masters,Married-civ-spouse,Exec-managerial,White,Male,27056.038640181898,55,United-States,0.0
51.0,Local-gov,123011,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,35,United-States,0.0
28.0,Private,114158,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,24,United-States,0.0
47.0,Self-emp-not-inc,228660,College,Married-civ-spouse,Craft-repair,White,Male,8606.790804936862,40,United-States,0.0
45.0,Private,233511,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,0.0
45.0,Local-gov,159816,Masters,Married-civ-spouse,Prof-specialty,White,Female,0.0,35,United-States,0.0
39.0,Self-emp-not-inc,202027,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
39.0,Private,218490,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
55.0,Self-emp-not-inc,248841,Masters,Married-civ-spouse,Prof-specialty,White,Male,49174.94212373673,40,United-States,0.0
62.0,Private,71751,College,Married-civ-spouse,Exec-managerial,White,Male,14360.199913514363,98,United-States,0.0
